,rec_id,date,ppe,qty
24434,rec1357,2020-04-07 22:34:59+00:00,handmadeMasks,500.0
24435,rec1357,2020-04-07 22:34:59+00:00,nitrileGloves,3000.0
24439,rec1357,2020-04-07 22:34:59+00:00,respirators,1000.0
24440,rec1357,2020-04-07 22:34:59+00:00,gowns,3000.0
24442,rec1357,2020-04-07 22:34:59+00:00,disinfectingWipes,2000.0
24445,rec1358,2020-04-07 22:52:00+00:00,faceShields,50.0
24449,rec1358,2020-04-07 22:52:00+00:00,surgicalMasks,50.0
24457,rec1358,2020-04-07 22:52:00+00:00,respirators,50.0
24463,rec1359,2020-04-07 22:55:02+00:00,faceShields,100.0
24464,rec1359,2020-04-07 22:55:02+00:00,thermometers,10.0
24467,rec1359,2020-04-07 22:55:02+00:00,surgicalMasks,200.0
24468,rec1359,2020-04-07 22:55:02+00:00,disposableBooties,1.0
24470,rec1359,2020-04-07 22:55:02+00:00,handmadeMasks,50.0
24475,rec1359,2020-04-07 22:55:02+00:00,respirators,200.0
24476,rec1359,2020-04-07 22:55:02+00:00,gowns,200.0
24478,rec1359,2020-04-07 22:55:02+00:00,disinfectingWipes,15.0
24481,rec1360,2020-04-07 23:05:05+00:00,faceShields,4000.0
24482,rec1360,2020-04-07 23:05:05+00:00,thermometers,10.0
24485,rec1360,2020-04-07 23:05:05+00:00,surgicalMasks,6000.0
24486,rec1360,2020-04-07 23:05:05+00:00,disposableBooties,3000.0
24488,rec1360,2020-04-07 23:05:05+00:00,handmadeMasks,1000.0
24489,rec1360,2020-04-07 23:05:05+00:00,nitrileGloves,10000.0
24493,rec1360,2020-04-07 23:05:05+00:00,respirators,6000.0
24494,rec1360,2020-04-07 23:05:05+00:00,gowns,5000.0
24496,rec1360,2020-04-07 23:05:05+00:00,disinfectingWipes,100.0
24499,rec1361,2020-04-07 23:27:32+00:00,faceShields,100.0
24503,rec1361,2020-04-07 23:27:32+00:00,surgicalMasks,80.0
24504,rec1361,2020-04-07 23:27:32+00:00,disposableBooties,100.0
24511,rec1361,2020-04-07 23:27:32+00:00,respirators,80.0
24512,rec1361,2020-04-07 23:27:32+00:00,gowns,200.0
24514,rec1361,2020-04-07 23:27:32+00:00,disinfectingWipes,40.0
24517,rec1362,2020-04-07 23:29:28+00:00,faceShields,5000.0
24521,rec1362,2020-04-07 23:29:28+00:00,surgicalMasks,10000.0
24522,rec1362,2020-04-07 23:29:28+00:00,disposableBooties,15000.0
24525,rec1362,2020-04-07 23:29:28+00:00,nitrileGloves,15000.0
24529,rec1362,2020-04-07 23:29:28+00:00,respirators,15000.0
24530,rec1362,2020-04-07 23:29:28+00:00,gowns,15000.0
24532,rec1362,2020-04-07 23:29:28+00:00,disinfectingWipes,1000.0
24539,rec1363,2020-04-07 23:48:14+00:00,surgicalMasks,250.0
24542,rec1363,2020-04-07 23:48:14+00:00,handmadeMasks,50.0
24547,rec1363,2020-04-07 23:48:14+00:00,respirators,250.0
24548,rec1363,2020-04-07 23:48:14+00:00,gowns,500.0
24550,rec1363,2020-04-07 23:48:14+00:00,disinfectingWipes,100.0
24553,rec1364,2020-04-07 23:50:00+00:00,faceShields,10.0
24557,rec1364,2020-04-07 23:50:00+00:00,surgicalMasks,100.0
24561,rec1364,2020-04-07 23:50:00+00:00,nitrileGloves,500.0
24564,rec1364,2020-04-07 23:50:00+00:00,handSanitizer,5.0
24571,rec1365,2020-04-08 00:50:25+00:00,faceShields,6.0
24572,rec1365,2020-04-08 00:50:25+00:00,thermometers,1.0
24575,rec1365,2020-04-08 00:50:25+00:00,surgicalMasks,10.0
24579,rec1365,2020-04-08 00:50:25+00:00,nitrileGloves,100.0
24583,rec1365,2020-04-08 00:50:25+00:00,respirators,6.0
24584,rec1365,2020-04-08 00:50:25+00:00,gowns,6.0
24586,rec1365,2020-04-08 00:50:25+00:00,disinfectingWipes,10.0
24589,rec1366,2020-04-08 01:25:41+00:00,faceShields,25.0
24590,rec1366,2020-04-08 01:25:41+00:00,thermometers,5.0
24593,rec1366,2020-04-08 01:25:41+00:00,surgicalMasks,100.0
24594,rec1366,2020-04-08 01:25:41+00:00,disposableBooties,25.0
24596,rec1366,2020-04-08 01:25:41+00:00,handmadeMasks,100.0
24597,rec1366,2020-04-08 01:25:41+00:00,nitrileGloves,100.0
24601,rec1366,2020-04-08 01:25:41+00:00,respirators,50.0
24602,rec1366,2020-04-08 01:25:41+00:00,gowns,25.0
24604,rec1366,2020-04-08 01:25:41+00:00,disinfectingWipes,5.0
24607,rec1367,2020-04-08 02:52:11+00:00,faceShields,25.0
24608,rec1367,2020-04-08 02:52:11+00:00,thermometers,50.0
24611,rec1367,2020-04-08 02:52:11+00:00,surgicalMasks,500.0
24612,rec1367,2020-04-08 02:52:11+00:00,disposableBooties,500.0
24614,rec1367,2020-04-08 02:52:11+00:00,handmadeMasks,150.0
24615,rec1367,2020-04-08 02:52:11+00:00,nitrileGloves,1500.0
24619,rec1367,2020-04-08 02:52:11+00:00,respirators,250.0
24620,rec1367,2020-04-08 02:52:11+00:00,gowns,250.0
24622,rec1367,2020-04-08 02:52:11+00:00,disinfectingWipes,500.0
24629,rec1368,2020-04-08 04:30:37+00:00,surgicalMasks,1234.0
24637,rec1368,2020-04-08 04:30:37+00:00,respirators,10.0
24643,rec1369,2020-04-08 04:42:33+00:00,faceShields,10.0
24647,rec1369,2020-04-08 04:42:33+00:00,surgicalMasks,100.0
24651,rec1369,2020-04-08 04:42:33+00:00,nitrileGloves,500.0
24661,rec1370,2020-04-08 08:01:00+00:00,faceShields,7.0
24665,rec1370,2020-04-08 08:01:00+00:00,surgicalMasks,100.0
24666,rec1370,2020-04-08 08:01:00+00:00,disposableBooties,56.0
24669,rec1370,2020-04-08 08:01:00+00:00,nitrileGloves,500.0
24673,rec1370,2020-04-08 08:01:00+00:00,respirators,70.0
24674,rec1370,2020-04-08 08:01:00+00:00,gowns,70.0
24679,rec1371,2020-04-08 09:00:00+00:00,faceShields,500.0
24680,rec1371,2020-04-08 09:00:00+00:00,thermometers,100.0
24683,rec1371,2020-04-08 09:00:00+00:00,surgicalMasks,1000.0
24684,rec1371,2020-04-08 09:00:00+00:00,disposableBooties,1000.0
24687,rec1371,2020-04-08 09:00:00+00:00,nitrileGloves,1000.0
24690,rec1371,2020-04-08 09:00:00+00:00,handSanitizer,100.0
24691,rec1371,2020-04-08 09:00:00+00:00,respirators,1000.0
24692,rec1371,2020-04-08 09:00:00+00:00,gowns,1000.0
24694,rec1371,2020-04-08 09:00:00+00:00,disinfectingWipes,100.0
24697,rec1372,2020-04-08 09:30:00+00:00,faceShields,10000.0
24702,rec1372,2020-04-08 09:30:00+00:00,disposableBooties,5000.0
24705,rec1372,2020-04-08 09:30:00+00:00,nitrileGloves,5000.0
24709,rec1372,2020-04-08 09:30:00+00:00,respirators,20000.0
24710,rec1372,2020-04-08 09:30:00+00:00,gowns,5000.0
24712,rec1372,2020-04-08 09:30:00+00:00,disinfectingWipes,1000.0
24719,rec1373,2020-04-08 10:12:00+00:00,surgicalMasks,50.0
24723,rec1373,2020-04-08 10:12:00+00:00,nitrileGloves,500.0
24726,rec1373,2020-04-08 10:12:00+00:00,handSanitizer,15.0
24733,rec1374,2020-04-08 10:12:00+00:00,faceShields,20.0
24734,rec1374,2020-04-08 10:12:00+00:00,thermometers,1.0
24744,rec1374,2020-04-08 10:12:00+00:00,handSanitizer,10.0
24745,rec1374,2020-04-08 10:12:00+00:00,respirators,20.0
24746,rec1374,2020-04-08 10:12:00+00:00,gowns,40.0
24751,rec1375,2020-04-08 10:36:00+00:00,faceShields,10.0
24755,rec1375,2020-04-08 10:36:00+00:00,surgicalMasks,60.0
24759,rec1375,2020-04-08 10:36:00+00:00,nitrileGloves,600.0
24762,rec1375,2020-04-08 10:36:00+00:00,handSanitizer,12.0
24766,rec1375,2020-04-08 10:36:00+00:00,disinfectingWipes,20.0
24769,rec1376,2020-04-08 10:52:00+00:00,faceShields,5.0
24773,rec1376,2020-04-08 10:52:00+00:00,surgicalMasks,10.0
24774,rec1376,2020-04-08 10:52:00+00:00,disposableBooties,12.0
24777,rec1376,2020-04-08 10:52:00+00:00,nitrileGloves,50.0
24780,rec1376,2020-04-08 10:52:00+00:00,handSanitizer,10.0
24781,rec1376,2020-04-08 10:52:00+00:00,respirators,10.0
24782,rec1376,2020-04-08 10:52:00+00:00,gowns,20.0
24784,rec1376,2020-04-08 10:52:00+00:00,disinfectingWipes,10.0
24788,rec1377,2020-04-08 11:02:00+00:00,thermometers,3.0
24791,rec1377,2020-04-08 11:02:00+00:00,surgicalMasks,50.0
24794,rec1377,2020-04-08 11:02:00+00:00,handmadeMasks,10.0
24798,rec1377,2020-04-08 11:02:00+00:00,handSanitizer,20.0
24799,rec1377,2020-04-08 11:02:00+00:00,respirators,50.0
24802,rec1377,2020-04-08 11:02:00+00:00,disinfectingWipes,10.0
24806,rec1378,2020-04-08 11:19:00+00:00,thermometers,5.0
24809,rec1378,2020-04-08 11:19:00+00:00,surgicalMasks,175.0
24816,rec1378,2020-04-08 11:19:00+00:00,handSanitizer,15.0
24817,rec1378,2020-04-08 11:19:00+00:00,respirators,350.0
24818,rec1378,2020-04-08 11:19:00+00:00,gowns,250.0
24820,rec1378,2020-04-08 11:19:00+00:00,disinfectingWipes,15.0
24823,rec1379,2020-04-08 11:52:00+00:00,faceShields,1000.0
24824,rec1379,2020-04-08 11:52:00+00:00,thermometers,100.0
24827,rec1379,2020-04-08 11:52:00+00:00,surgicalMasks,6000.0
24828,rec1379,2020-04-08 11:52:00+00:00,disposableBooties,6000.0
24830,rec1379,2020-04-08 11:52:00+00:00,handmadeMasks,4000.0
24831,rec1379,2020-04-08 11:52:00+00:00,nitrileGloves,10000.0
24834,rec1379,2020-04-08 11:52:00+00:00,handSanitizer,1200.0
24835,rec1379,2020-04-08 11:52:00+00:00,respirators,3000.0
24836,rec1379,2020-04-08 11:52:00+00:00,gowns,1000.0
24838,rec1379,2020-04-08 11:52:00+00:00,disinfectingWipes,1200.0
24841,rec1380,2020-04-08 11:52:00+00:00,faceShields,1000.0
24842,rec1380,2020-04-08 11:52:00+00:00,thermometers,100.0
24845,rec1380,2020-04-08 11:52:00+00:00,surgicalMasks,6000.0
24846,rec1380,2020-04-08 11:52:00+00:00,disposableBooties,6000.0
24848,rec1380,2020-04-08 11:52:00+00:00,handmadeMasks,4000.0
24849,rec1380,2020-04-08 11:52:00+00:00,nitrileGloves,10000.0
24852,rec1380,2020-04-08 11:52:00+00:00,handSanitizer,1200.0
24853,rec1380,2020-04-08 11:52:00+00:00,respirators,3000.0
24854,rec1380,2020-04-08 11:52:00+00:00,gowns,1000.0
24856,rec1380,2020-04-08 11:52:00+00:00,disinfectingWipes,1200.0
24859,rec1381,2020-04-08 11:57:00+00:00,faceShields,50.0
24863,rec1381,2020-04-08 11:57:00+00:00,surgicalMasks,100.0
24871,rec1381,2020-04-08 11:57:00+00:00,respirators,30.0
24881,rec1382,2020-04-08 12:37:00+00:00,surgicalMasks,10.0
24885,rec1382,2020-04-08 12:37:00+00:00,nitrileGloves,50.0
24888,rec1382,2020-04-08 12:37:00+00:00,handSanitizer,2.0
24890,rec1382,2020-04-08 12:37:00+00:00,gowns,10.0
24895,rec1383,2020-04-08 12:45:00+00:00,faceShields,100.0
24896,rec1383,2020-04-08 12:45:00+00:00,thermometers,10.0
24899,rec1383,2020-04-08 12:45:00+00:00,surgicalMasks,200.0
24900,rec1383,2020-04-08 12:45:00+00:00,disposableBooties,200.0
24902,rec1383,2020-04-08 12:45:00+00:00,handmadeMasks,50.0
24903,rec1383,2020-04-08 12:45:00+00:00,nitrileGloves,500.0
24906,rec1383,2020-04-08 12:45:00+00:00,handSanitizer,10.0
24907,rec1383,2020-04-08 12:45:00+00:00,respirators,100.0
24908,rec1383,2020-04-08 12:45:00+00:00,gowns,200.0
24910,rec1383,2020-04-08 12:45:00+00:00,disinfectingWipes,1000.0
24913,rec1384,2020-04-08 12:50:00+00:00,faceShields,12.0
24914,rec1384,2020-04-08 12:50:00+00:00,thermometers,6.0
24917,rec1384,2020-04-08 12:50:00+00:00,surgicalMasks,20.0
24918,rec1384,2020-04-08 12:50:00+00:00,disposableBooties,30.0
24920,rec1384,2020-04-08 12:50:00+00:00,handmadeMasks,12.0
24921,rec1384,2020-04-08 12:50:00+00:00,nitrileGloves,100.0
24924,rec1384,2020-04-08 12:50:00+00:00,handSanitizer,8.0
24925,rec1384,2020-04-08 12:50:00+00:00,respirators,6.0
24926,rec1384,2020-04-08 12:50:00+00:00,gowns,30.0
24928,rec1384,2020-04-08 12:50:00+00:00,disinfectingWipes,6.0
24931,rec1385,2020-04-08 13:22:00+00:00,faceShields,30.0
24932,rec1385,2020-04-08 13:22:00+00:00,thermometers,10.0
24935,rec1385,2020-04-08 13:22:00+00:00,surgicalMasks,1000.0
24936,rec1385,2020-04-08 13:22:00+00:00,disposableBooties,1200.0
24938,rec1385,2020-04-08 13:22:00+00:00,handmadeMasks,600.0
24939,rec1385,2020-04-08 13:22:00+00:00,nitrileGloves,10000.0
24942,rec1385,2020-04-08 13:22:00+00:00,handSanitizer,20.0
24943,rec1385,2020-04-08 13:22:00+00:00,respirators,200.0
24944,rec1385,2020-04-08 13:22:00+00:00,gowns,2000.0
24946,rec1385,2020-04-08 13:22:00+00:00,disinfectingWipes,30.0
24949,rec1386,2020-04-08 13:25:00+00:00,faceShields,100.0
24950,rec1386,2020-04-08 13:25:00+00:00,thermometers,4.0
24953,rec1386,2020-04-08 13:25:00+00:00,surgicalMasks,500.0
24960,rec1386,2020-04-08 13:25:00+00:00,handSanitizer,100.0
24961,rec1386,2020-04-08 13:25:00+00:00,respirators,250.0
24962,rec1386,2020-04-08 13:25:00+00:00,gowns,250.0
24964,rec1386,2020-04-08 13:25:00+00:00,disinfectingWipes,500.0
24967,rec1387,2020-04-08 13:33:00+00:00,faceShields,200.0
24968,rec1387,2020-04-08 13:33:00+00:00,thermometers,10.0
24971,rec1387,2020-04-08 13:33:00+00:00,surgicalMasks,500.0
24972,rec1387,2020-04-08 13:33:00+00:00,disposableBooties,300.0
24974,rec1387,2020-04-08 13:33:00+00:00,handmadeMasks,70.0
24975,rec1387,2020-04-08 13:33:00+00:00,nitrileGloves,1000.0
24978,rec1387,2020-04-08 13:33:00+00:00,handSanitizer,50.0
24979,rec1387,2020-04-08 13:33:00+00:00,respirators,100.0
24980,rec1387,2020-04-08 13:33:00+00:00,gowns,100.0
24982,rec1387,2020-04-08 13:33:00+00:00,disinfectingWipes,20.0
24985,rec1388,2020-04-08 13:43:00+00:00,faceShields,100.0
24989,rec1388,2020-04-08 13:43:00+00:00,surgicalMasks,200.0
24990,rec1388,2020-04-08 13:43:00+00:00,disposableBooties,200.0
24993,rec1388,2020-04-08 13:43:00+00:00,nitrileGloves,200.0
24996,rec1388,2020-04-08 13:43:00+00:00,handSanitizer,100.0
24997,rec1388,2020-04-08 13:43:00+00:00,respirators,100.0
24998,rec1388,2020-04-08 13:43:00+00:00,gowns,200.0
25000,rec1388,2020-04-08 13:43:00+00:00,disinfectingWipes,200.0
25003,rec1389,2020-04-08 16:03:00+00:00,faceShields,250.0
25008,rec1389,2020-04-08 16:03:00+00:00,disposableBooties,500.0
25010,rec1389,2020-04-08 16:03:00+00:00,handmadeMasks,200.0
25014,rec1389,2020-04-08 16:03:00+00:00,handSanitizer,120.0
25015,rec1389,2020-04-08 16:03:00+00:00,respirators,250.0
25016,rec1389,2020-04-08 16:03:00+00:00,gowns,250.0
25018,rec1389,2020-04-08 16:03:00+00:00,disinfectingWipes,40.0
25021,rec1390,2020-04-08 16:07:00+00:00,faceShields,2000.0
25022,rec1390,2020-04-08 16:07:00+00:00,thermometers,1000.0
25025,rec1390,2020-04-08 16:07:00+00:00,surgicalMasks,10000.0
25026,rec1390,2020-04-08 16:07:00+00:00,disposableBooties,1000.0
25028,rec1390,2020-04-08 16:07:00+00:00,handmadeMasks,5000.0
25029,rec1390,2020-04-08 16:07:00+00:00,nitrileGloves,6000.0
25032,rec1390,2020-04-08 16:07:00+00:00,handSanitizer,1000.0
25033,rec1390,2020-04-08 16:07:00+00:00,respirators,5000.0
25034,rec1390,2020-04-08 16:07:00+00:00,gowns,5000.0
25036,rec1390,2020-04-08 16:07:00+00:00,disinfectingWipes,1000.0
25039,rec1391,2020-04-08 17:14:00+00:00,faceShields,100.0
25040,rec1391,2020-04-08 17:14:00+00:00,thermometers,10.0
25043,rec1391,2020-04-08 17:14:00+00:00,surgicalMasks,200.0
25044,rec1391,2020-04-08 17:14:00+00:00,disposableBooties,100.0
25046,rec1391,2020-04-08 17:14:00+00:00,handmadeMasks,100.0
25047,rec1391,2020-04-08 17:14:00+00:00,nitrileGloves,2000.0
25050,rec1391,2020-04-08 17:14:00+00:00,handSanitizer,25.0
25051,rec1391,2020-04-08 17:14:00+00:00,respirators,55.0
25052,rec1391,2020-04-08 17:14:00+00:00,gowns,200.0
25054,rec1391,2020-04-08 17:14:00+00:00,disinfectingWipes,25.0
25057,rec1392,2020-04-08 17:23:00+00:00,faceShields,10.0
25061,rec1392,2020-04-08 17:23:00+00:00,surgicalMasks,20.0
25065,rec1392,2020-04-08 17:23:00+00:00,nitrileGloves,200.0
25069,rec1392,2020-04-08 17:23:00+00:00,respirators,10.0
25072,rec1392,2020-04-08 17:23:00+00:00,disinfectingWipes,200.0
25075,rec1393,2020-04-08 17:47:00+00:00,faceShields,50.0
25076,rec1393,2020-04-08 17:47:00+00:00,thermometers,10.0
25079,rec1393,2020-04-08 17:47:00+00:00,surgicalMasks,100.0
25080,rec1393,2020-04-08 17:47:00+00:00,disposableBooties,100.0
25087,rec1393,2020-04-08 17:47:00+00:00,respirators,50.0
25088,rec1393,2020-04-08 17:47:00+00:00,gowns,100.0
25090,rec1393,2020-04-08 17:47:00+00:00,disinfectingWipes,30.0
25094,rec1394,2020-04-08 18:32:00+00:00,thermometers,5.0
25097,rec1394,2020-04-08 18:32:00+00:00,surgicalMasks,10.0
25104,rec1394,2020-04-08 18:32:00+00:00,handSanitizer,2.0
25106,rec1394,2020-04-08 18:32:00+00:00,gowns,10.0
25108,rec1394,2020-04-08 18:32:00+00:00,disinfectingWipes,4.0
25111,rec1395,2020-04-08 20:02:00+00:00,faceShields,40.0
25115,rec1395,2020-04-08 20:02:00+00:00,surgicalMasks,75.0
25116,rec1395,2020-04-08 20:02:00+00:00,disposableBooties,15.0
25118,rec1395,2020-04-08 20:02:00+00:00,handmadeMasks,120.0
25119,rec1395,2020-04-08 20:02:00+00:00,nitrileGloves,300.0
25122,rec1395,2020-04-08 20:02:00+00:00,handSanitizer,40.0
25123,rec1395,2020-04-08 20:02:00+00:00,respirators,75.0
25124,rec1395,2020-04-08 20:02:00+00:00,gowns,300.0
25126,rec1395,2020-04-08 20:02:00+00:00,disinfectingWipes,500.0
25141,rec1396,2020-04-09 00:06:00+00:00,respirators,25.0
25159,rec1397,2020-04-09 00:08:00+00:00,respirators,300.0
25165,rec1398,2020-04-09 00:20:00+00:00,faceShields,50.0
25169,rec1398,2020-04-09 00:20:00+00:00,surgicalMasks,500.0
25177,rec1398,2020-04-09 00:20:00+00:00,respirators,500.0
25178,rec1398,2020-04-09 00:20:00+00:00,gowns,50.0
25180,rec1398,2020-04-09 00:20:00+00:00,disinfectingWipes,50.0
25183,rec1399,2020-04-09 00:39:00+00:00,faceShields,500.0
25187,rec1399,2020-04-09 00:39:00+00:00,surgicalMasks,5000.0
25190,rec1399,2020-04-09 00:39:00+00:00,handmadeMasks,500.0
25195,rec1399,2020-04-09 00:39:00+00:00,respirators,5000.0
25196,rec1399,2020-04-09 00:39:00+00:00,gowns,5000.0
25201,rec1400,2020-04-09 00:47:00+00:00,faceShields,50000.0
25205,rec1400,2020-04-09 00:47:00+00:00,surgicalMasks,50000.0
25208,rec1400,2020-04-09 00:47:00+00:00,handmadeMasks,5000.0
25213,rec1400,2020-04-09 00:47:00+00:00,respirators,50000.0
25214,rec1400,2020-04-09 00:47:00+00:00,gowns,50000.0
25216,rec1400,2020-04-09 00:47:00+00:00,disinfectingWipes,2000.0
25219,rec1401,2020-04-09 01:15:00+00:00,faceShields,3.0
25223,rec1401,2020-04-09 01:15:00+00:00,surgicalMasks,25.0
25226,rec1401,2020-04-09 01:15:00+00:00,handmadeMasks,12.0
25231,rec1401,2020-04-09 01:15:00+00:00,respirators,12.0
25232,rec1401,2020-04-09 01:15:00+00:00,gowns,12.0
25234,rec1401,2020-04-09 01:15:00+00:00,disinfectingWipes,100.0
25241,rec1402,2020-04-09 01:21:00+00:00,surgicalMasks,300.0
25249,rec1402,2020-04-09 01:21:00+00:00,respirators,50.0
25250,rec1402,2020-04-09 01:21:00+00:00,gowns,100.0
25252,rec1402,2020-04-09 01:21:00+00:00,disinfectingWipes,100.0
25255,rec1403,2020-04-09 01:34:00+00:00,faceShields,20.0
25259,rec1403,2020-04-09 01:34:00+00:00,surgicalMasks,40.0
25267,rec1403,2020-04-09 01:34:00+00:00,respirators,20.0
25270,rec1403,2020-04-09 01:34:00+00:00,disinfectingWipes,50.0
25273,rec1404,2020-04-09 01:36:00+00:00,faceShields,4.0
25277,rec1404,2020-04-09 01:36:00+00:00,surgicalMasks,30.0
25280,rec1404,2020-04-09 01:36:00+00:00,handmadeMasks,6.0
25285,rec1404,2020-04-09 01:36:00+00:00,respirators,4.0
25288,rec1404,2020-04-09 01:36:00+00:00,disinfectingWipes,500.0
25291,rec1405,2020-04-09 01:39:00+00:00,faceShields,500.0
25295,rec1405,2020-04-09 01:39:00+00:00,surgicalMasks,500.0
25298,rec1405,2020-04-09 01:39:00+00:00,handmadeMasks,500.0
25303,rec1405,2020-04-09 01:39:00+00:00,respirators,500.0
25306,rec1405,2020-04-09 01:39:00+00:00,disinfectingWipes,500.0
25309,rec1406,2020-04-09 02:10:00+00:00,faceShields,1.0
25321,rec1406,2020-04-09 02:10:00+00:00,respirators,5.0
25327,rec1407,2020-04-09 02:21:00+00:00,faceShields,4.0
25331,rec1407,2020-04-09 02:21:00+00:00,surgicalMasks,25.0
25334,rec1407,2020-04-09 02:21:00+00:00,handmadeMasks,25.0
25339,rec1407,2020-04-09 02:21:00+00:00,respirators,7.0
25340,rec1407,2020-04-09 02:21:00+00:00,gowns,2.0
25342,rec1407,2020-04-09 02:21:00+00:00,disinfectingWipes,50.0
25345,rec1408,2020-04-09 03:46:00+00:00,faceShields,100.0
25349,rec1408,2020-04-09 03:46:00+00:00,surgicalMasks,1000.0
25352,rec1408,2020-04-09 03:46:00+00:00,handmadeMasks,100.0
25357,rec1408,2020-04-09 03:46:00+00:00,respirators,150.0
25358,rec1408,2020-04-09 03:46:00+00:00,gowns,300.0
25360,rec1408,2020-04-09 03:46:00+00:00,disinfectingWipes,2000.0
25363,rec1409,2020-04-09 05:04:00+00:00,faceShields,50.0
25370,rec1409,2020-04-09 05:04:00+00:00,handmadeMasks,50.0
25375,rec1409,2020-04-09 05:04:00+00:00,respirators,50.0
25376,rec1409,2020-04-09 05:04:00+00:00,gowns,50.0
25378,rec1409,2020-04-09 05:04:00+00:00,disinfectingWipes,50.0
25393,rec1410,2020-04-09 05:05:00+00:00,respirators,3.0
25403,rec1411,2020-04-09 05:05:00+00:00,surgicalMasks,14.0
25406,rec1411,2020-04-09 05:05:00+00:00,handmadeMasks,2.0
25410,rec1411,2020-04-09 05:05:00+00:00,handSanitizer,3.0
25414,rec1411,2020-04-09 05:05:00+00:00,disinfectingWipes,3.0
25421,rec1412,2020-04-09 05:05:00+00:00,surgicalMasks,14.0
25424,rec1412,2020-04-09 05:05:00+00:00,handmadeMasks,2.0
25428,rec1412,2020-04-09 05:05:00+00:00,handSanitizer,3.0
25432,rec1412,2020-04-09 05:05:00+00:00,disinfectingWipes,3.0
25439,rec1413,2020-04-09 05:20:00+00:00,surgicalMasks,5.0
25447,rec1413,2020-04-09 05:20:00+00:00,respirators,10.0
25450,rec1413,2020-04-09 05:20:00+00:00,disinfectingWipes,2.0
25453,rec1414,2020-04-09 06:06:00+00:00,faceShields,500.0
25457,rec1414,2020-04-09 06:06:00+00:00,surgicalMasks,500.0
25460,rec1414,2020-04-09 06:06:00+00:00,handmadeMasks,500.0
25465,rec1414,2020-04-09 06:06:00+00:00,respirators,500.0
25466,rec1414,2020-04-09 06:06:00+00:00,gowns,500.0
25468,rec1414,2020-04-09 06:06:00+00:00,disinfectingWipes,500.0
25471,rec1415,2020-04-09 06:13:00+00:00,faceShields,10.0
25478,rec1415,2020-04-09 06:13:00+00:00,handmadeMasks,10.0
25483,rec1415,2020-04-09 06:13:00+00:00,respirators,10.0
25484,rec1415,2020-04-09 06:13:00+00:00,gowns,10.0
25486,rec1415,2020-04-09 06:13:00+00:00,disinfectingWipes,10.0
25489,rec1416,2020-04-09 06:22:00+00:00,faceShields,300.0
25493,rec1416,2020-04-09 06:22:00+00:00,surgicalMasks,100.0
25496,rec1416,2020-04-09 06:22:00+00:00,handmadeMasks,100.0
25501,rec1416,2020-04-09 06:22:00+00:00,respirators,100.0
25502,rec1416,2020-04-09 06:22:00+00:00,gowns,300.0
25504,rec1416,2020-04-09 06:22:00+00:00,disinfectingWipes,30.0
25507,rec1417,2020-04-09 06:22:00+00:00,faceShields,5.0
25511,rec1417,2020-04-09 06:22:00+00:00,surgicalMasks,5.0
25514,rec1417,2020-04-09 06:22:00+00:00,handmadeMasks,5.0
25519,rec1417,2020-04-09 06:22:00+00:00,respirators,5.0
25520,rec1417,2020-04-09 06:22:00+00:00,gowns,5.0
25522,rec1417,2020-04-09 06:22:00+00:00,disinfectingWipes,5.0
25525,rec1418,2020-04-09 06:59:00+00:00,faceShields,50.0
25529,rec1418,2020-04-09 06:59:00+00:00,surgicalMasks,100.0
25532,rec1418,2020-04-09 06:59:00+00:00,handmadeMasks,40.0
25537,rec1418,2020-04-09 06:59:00+00:00,respirators,50.0
25538,rec1418,2020-04-09 06:59:00+00:00,gowns,50.0
25540,rec1418,2020-04-09 06:59:00+00:00,disinfectingWipes,20.0
25543,rec1419,2020-04-09 07:02:00+00:00,faceShields,500.0
25547,rec1419,2020-04-09 07:02:00+00:00,surgicalMasks,500.0
25555,rec1419,2020-04-09 07:02:00+00:00,respirators,200.0
25556,rec1419,2020-04-09 07:02:00+00:00,gowns,200.0
